Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
Wait,18:07:06.888,28745,28627,28672,28677,28683,28751,28453,28566,28706,28593,28767,28734,28739,28711,28459,28583,28555,28492,28739,28750,28593,28677,28493,28678,28572,28453,28689,28750,28700,28694,28576,28723,2147483647,65529,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:06.989,28795,28554,28812,28632,28835,28756,28487,28655,28773,28689,28840,28593,28801,28739,28526,28661,28672,28537,28756,28823,28767,28745,28694,28733,28650,28532,28835,28807,28762,28818,28694,28728,2147483647,65531,3,943,15136,61,83,59264,0,0,3,0
Wait,18:07:07.088,28638,28554,28711,28604,28683,28683,28403,28639,28661,28464,28677,28632,28795,28745,28470,28594,28549,28437,28734,28717,28711,28677,28733,28650,28650,28509,28745,28750,28677,28672,28543,28700,2147483647,65529,4,942,15136,61,83,59264,0,0,3,0
Wait,18:07:07.188,28644,28717,28683,28818,28818,28767,28548,28644,28649,28633,28779,28745,28818,28751,28576,28672,28678,28498,28784,28868,28722,28846,28515,28672,28678,28492,28779,28852,28711,28829,28588,28633,2147483647,65530,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:07.288,28756,28532,28784,28565,28739,28683,28537,28594,28767,28565,28863,28588,28728,28728,28465,28583,28605,28453,28773,28711,28745,28717,28644,28666,28644,28465,28757,28762,28649,28717,28604,28717,2147483647,65530,6,942,15136,61,83,59264,0,0,3,0
Wait,18:07:07.389,28739,28571,28683,28694,28801,28734,28576,28582,28677,28627,28694,28722,28795,28784,28504,28639,28695,28532,28767,28790,28722,28795,28493,28683,28672,28537,28784,28863,28711,28734,28532,28745,2147483647,65528,5,941,15136,61,83,59264,0,0,3,0
Wait,18:07:07.488,28739,28610,28762,28784,28773,28751,28459,28622,28767,28638,28795,28711,28739,28689,28487,28549,28645,28448,28655,28706,28604,28773,28677,28739,28555,28459,28661,28745,28711,28694,28694,28734,2147483647,65530,3,939,15136,61,83,59264,0,0,3,0
Wait,18:07:07.588,28694,28543,28773,28582,28812,28733,28492,28571,28683,28537,28706,28616,28795,28762,28481,28627,28622,28515,28750,28807,28666,28683,28627,28610,28582,28487,28734,28784,28677,28694,28509,28677,2147483647,65530,4,943,15136,61,83,59264,0,0,3,0
Wait,18:07:07.689,28621,28779,28700,28790,28750,28711,28593,28678,28734,28739,28818,28739,28722,28739,28576,28678,28661,28453,28678,28750,28677,28790,28678,28728,28695,28521,28700,28739,28717,28818,28795,28689,2147483647,65530,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:07.789,28711,28555,28728,28509,28734,28705,28442,28577,28694,28622,28762,28526,28773,28683,28481,28554,28582,28571,28790,28840,28717,28717,28649,28627,28577,28532,28733,28762,28621,28711,28722,28666,2147483647,65529,4,941,15136,61,83,59264,0,0,3,0
Wait,18:07:07.803,28700,28543,28818,28616,28762,28745,28504,28650,28750,28599,28739,28655,28773,28795,28543,28650,28599,28537,28689,28722,28784,28762,28689,28750,28627,28543,28706,28767,28694,28745,28604,28784,2147483647,65530,4,941,15136,61,83,59264,0,0,3,0
Wait,18:07:07.988,28650,28756,28627,28683,28717,28666,28453,28554,28706,28728,28818,28677,28728,28689,28392,28622,28644,28548,28733,28739,28649,28795,28510,28672,28683,28492,28722,28722,28688,28762,28616,28756,2147483647,65530,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:08.089,28705,28655,28818,28660,28852,28750,28487,28627,28745,28728,28840,28722,28807,28767,28492,28594,28605,28481,28779,28829,28818,28722,28846,28700,28633,28492,28779,28773,28717,28812,28801,28756,2147483647,65531,6,939,15136,61,83,59264,0,0,3,0
Wait,18:07:08.188,28672,28565,28767,28582,28739,28705,28464,28571,28711,28582,28773,28582,28711,28705,28464,28565,28610,28448,28722,28773,28745,28706,28694,28655,28638,28448,28700,28784,28666,28773,28655,28717,2147483647,65531,2,941,15136,61,83,59264,0,0,3,0
Wait,18:07:08.288,28784,28784,28795,28773,28851,28706,28548,28633,28734,28756,28835,28722,28807,28728,28543,28644,28627,28521,28790,28773,28688,28823,28627,28773,28616,28537,28756,28778,28694,28778,28689,28773,2147483647,65530,3,941,15136,61,83,59264,0,0,3,0
Wait,18:07:08.388,28711,28672,28762,28650,28717,28722,28521,28454,28661,28722,28745,28706,28739,28694,28487,28470,28543,28504,28649,28756,28588,28700,28453,28678,28487,28464,28700,28745,28655,28756,28616,28711,2147483647,65528,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:08.489,28801,28610,28644,28773,28750,28728,28520,28684,28750,28717,28739,28790,28829,28762,28526,28633,28728,28509,28734,28767,28779,28807,28739,28756,28650,28537,28795,28807,28812,28835,28734,28745,2147483647,65529,4,940,15136,61,83,59264,0,0,3,0
Wait,18:07:08.588,28734,28464,28672,28650,28661,28700,28425,28577,28739,28520,28683,28689,28717,28683,28414,28560,28588,28397,28661,28672,28655,28728,28627,28739,28583,28392,28700,28756,28666,28694,28588,28627,2147483647,65532,2,938,15136,61,83,59264,0,0,3,0
Wait,18:07:08.688,28733,28571,28745,28784,28784,28784,28576,28633,28705,28695,28739,28717,28801,28767,28504,28639,28638,28526,28795,28784,28717,28829,28728,28739,28639,28509,28773,28829,28756,28807,28722,28722,2147483647,65527,2,944,15136,61,83,59264,0,0,3,0
Wait,18:07:08.789,28745,28616,28790,28565,28666,28672,28431,28583,28672,28593,28711,28638,28706,28678,28442,28577,28555,28442,28605,28700,28711,28672,28717,28604,28616,28454,28610,28722,28672,28655,28700,28672,2147483647,65530,4,942,15136,61,83,59264,0,0,3,0
Wait,18:07:08.805,28700,28655,28655,28722,28807,28778,28548,28644,28666,28627,28650,28677,28818,28779,28565,28650,28616,28565,28779,28835,28694,28778,28644,28728,28594,28521,28750,28812,28750,28773,28689,28717,2147483647,65531,3,939,15136,61,83,59264,0,0,3,0
Wait,18:07:08.905,28705,28661,28756,28616,28750,28706,28448,28476,28750,28655,28790,28599,28784,28683,28487,28516,28549,28459,28689,28694,28689,28756,28773,28677,28594,28470,28695,28610,28582,28750,28745,28750,2147483647,65529,4,940,15136,61,83,59264,0,0,3,0
Wait,18:07:09.088,28694,28571,28750,28509,28767,28683,28481,28599,28666,28605,28728,28565,28790,28773,28509,28588,28633,28498,28756,28807,28823,28706,28689,28593,28594,28470,28795,28728,28666,28661,28689,28649,2147483647,65526,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:09.189,28807,28667,28818,28649,28661,28722,28425,28678,28739,28661,28818,28700,28734,28700,28398,28656,28622,28420,28649,28722,28728,28745,28829,28644,28600,28459,28706,28745,28711,28807,28739,28717,2147483647,65527,5,938,15136,61,83,59264,0,0,3,0
Wait,18:07:09.289,28638,28767,28700,28649,28756,28689,28436,28593,28728,28700,28767,28694,28778,28739,28481,28577,28554,28504,28790,28784,28660,28767,28599,28649,28571,28487,28750,28823,28705,28728,28655,28660,2147483647,65530,3,939,15136,61,83,59264,0,0,3,0
Wait,18:07:09.388,28750,28683,28683,28756,28812,28728,28532,28650,28762,28751,28801,28745,28823,28734,28520,28661,28666,28509,28661,28795,28666,28863,28750,28756,28667,28487,28700,28784,28784,28823,28773,28722,2147483647,65529,4,941,15136,61,83,59264,0,0,3,0
Wait,18:07:09.488,28683,28683,28683,28644,28672,28672,28425,28576,28678,28644,28734,28728,28717,28672,28436,28543,28548,28453,28700,28750,28666,28773,28605,28649,28549,28436,28672,28762,28689,28711,28599,28588,2147483647,65531,3,940,15136,61,83,59264,0,0,3,0
Wait,18:07:09.589,28762,28661,28835,28638,28756,28795,28504,28655,28784,28672,28835,28649,28728,28784,28532,28655,28594,28532,28773,28711,28773,28756,28745,28683,28599,28526,28801,28739,28790,28756,28694,28728,2147483647,65529,4,942,15136,61,83,59264,0,0,3,0
