P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31
29487,6354,2170,1656,848,1344,751,1296,1406,883,874,1933,3247,29491,29430,29390,29399,29412,1318,1151,1779,1397,2135,3005,1239,1230,1023,931,1401,1599,29438,29447
29562,6394,2157,1639,870,1300,725,1322,1428,870,843,1902,3199,29500,29500,29421,29430,29443,1331,1199,1757,1419,2118,3014,1248,1182,1028,997,1458,1555,29504,29575
29544,6389,2206,1604,856,1261,694,1331,1415,874,821,1911,3243,29474,29434,29447,29438,29452,1357,1182,1762,1331,2166,3023,1239,1248,971,975,1441,1564,29504,29509
29522,6389,2197,1665,883,1318,725,1335,1441,839,896,1920,3199,29548,29447,29452,29496,29491,1331,1168,1770,1388,2192,3019,1221,1226,988,966,1406,1560,29447,29496
29487,6389,2162,1639,874,1327,720,1322,1428,870,812,1916,3225,29460,29469,29390,29377,29399,1349,1195,1735,1384,2135,3027,1234,1221,966,949,1445,1595,29491,29509
29491,6389,2175,1665,870,1313,725,1313,1410,848,843,1876,3234,29509,29460,29390,29447,29491,1322,1190,1744,1362,2162,3014,1265,1195,993,984,1472,1599,29443,29496
29509,6363,2166,1669,883,1318,729,1256,1437,870,865,1889,3221,29518,29474,29469,29395,29460,1313,1155,1819,1366,2148,3023,1248,1190,1010,979,1410,1555,29443,29544
29535,6367,2192,1643,834,1322,703,1291,1415,856,839,1916,3225,29491,29421,29408,29430,29425,1318,1160,1735,1366,2148,3045,1217,1199,997,958,1432,1582,29421,29518
29500,6407,2153,1617,839,1353,703,1278,1410,865,834,1845,3238,29487,29438,29430,29390,29425,1331,1182,1757,1371,2144,3027,1190,1221,1001,975,1401,1582,29416,29531
29482,6341,2122,1643,839,1274,716,1287,1428,856,839,1902,3234,29496,29425,29373,29364,29421,1322,1168,1753,1397,2166,2997,1252,1204,984,984,1437,1568,29491,29487
29478,6398,2153,1643,834,1296,703,1322,1432,870,861,1920,3225,29452,29430,29421,29425,29460,1305,1155,1775,1375,2170,3023,1234,1239,988,984,1415,1568,29443,29548
29487,6394,2197,1661,856,1309,707,1327,1406,896,834,1920,3256,29491,29478,29412,29399,29469,1340,1151,1757,1397,2166,3023,1226,1239,997,958,1428,1590,29408,29504
29518,6398,2148,1643,870,1296,703,1291,1437,896,856,1898,3229,29482,29487,29456,29412,29482,1291,1177,1744,1375,2197,3032,1234,1182,958,979,1423,1590,29452,29504
29592,6358,2166,1599,878,1331,733,1313,1406,826,799,1898,3216,29496,29443,29412,29438,29399,1331,1155,1753,1344,2162,3036,1217,1217,993,1006,1406,1577,29381,29513
29531,6380,2135,1661,826,1322,676,1287,1428,834,914,1916,3256,29518,29487,29443,29434,29452,1305,1177,1740,1388,2122,3045,1226,1204,988,975,1454,1577,29408,29487
29504,6385,2188,1617,839,1265,716,1278,1401,870,865,1898,3238,29509,29403,29386,29368,29491,1353,1155,1753,1371,2170,3005,1226,1164,997,962,1388,1551,29474,29509
29447,6394,2170,1687,852,1287,725,1313,1397,870,834,1894,3221,29518,29438,29386,29386,29474,1296,1133,1757,1397,2162,3023,1212,1230,1010,940,1454,1555,29465,29513
29509,6380,2162,1643,861,1300,725,1287,1401,856,843,1898,3221,29474,29381,29487,29452,29430,1335,1155,1801,1375,2162,3027,1256,1217,984,971,1406,1555,29425,29469
29531,6367,2144,1643,883,1327,733,1322,1432,883,887,1929,3256,29452,29452,29412,29403,29452,1322,1168,1735,1397,2153,3010,1265,1177,997,953,1445,1546,29434,29496
29540,6332,2162,1643,856,1331,716,1327,1432,874,861,1902,3234,29509,29496,29438,29430,29487,1331,1168,1788,1415,2148,3036,1226,1208,1023,993,1415,1568,29491,29504
29487,6394,2184,1647,870,1327,729,1309,1428,861,861,1898,3216,29430,29421,29416,29381,29421,1371,1208,1779,1379,2157,3010,1239,1186,979,975,1432,1560,29447,29504
29513,6341,2184,1643,843,1309,716,1331,1428,878,883,1916,3234,29544,29452,29416,29403,29487,1305,1190,1766,1406,2197,3014,1243,1234,1032,953,1458,1564,29456,29526
29456,6376,2206,1652,896,1344,733,1291,1432,874,887,1911,3229,29447,29443,29434,29351,29412,1340,1160,1757,1397,2162,3005,1234,1204,997,962,1450,1582,29425,29482
29482,6363,2157,1674,892,1340,703,1309,1428,861,848,1937,3238,29540,29447,29399,29443,29478,1335,1177,1801,1362,2166,3045,1248,1208,966,966,1437,1551,29416,29500
29518,6376,2162,1630,865,1335,729,1313,1445,900,834,1920,3221,29469,29487,29403,29381,29430,1335,1190,1792,1379,2166,3032,1221,1204,962,993,1415,1573,29403,29526
29403,6376,2162,1604,861,1340,716,1300,1388,830,852,1933,3216,29474,29430,29496,29469,29443,1322,1182,1757,1432,2157,3023,1234,1217,997,944,1415,1555,29381,29474
29553,6398,2188,1625,870,1318,711,1291,1428,883,883,1889,3216,29425,29434,29355,29478,29412,1327,1125,1766,1397,2166,3045,1243,1182,975,949,1401,1560,29377,29496
29566,6372,2153,1617,848,1305,711,1305,1423,856,878,1937,3243,29491,29500,29408,29430,29456,1349,1177,1744,1397,2135,3027,1221,1195,993,984,1428,1560,29412,29509
29438,6376,2140,1687,861,1366,698,1349,1428,874,878,1946,3251,29491,29447,29408,29412,29403,1366,1177,1792,1344,2153,2992,1239,1173,988,922,1454,1564,29395,29478
29566,6398,2162,1661,852,1300,720,1318,1410,856,852,1880,3216,29540,29456,29403,29403,29496,1327,1164,1766,1362,2162,3014,1230,1212,988,949,1388,1582,29526,29566
29575,6385,2184,1647,865,1296,725,1313,1415,856,861,1858,3243,29447,29438,29443,29434,29421,1331,1186,1749,1393,2184,3019,1212,1221,1015,958,1441,1582,29421,29487
29513,6372,2153,1656,856,1318,729,1300,1410,843,870,1977,3265,29491,29456,29399,29395,29496,1362,1177,1744,1397,2157,3045,1226,1212,975,966,1441,1555,29438,29548
29465,6433,2179,1630,843,1313,725,1353,1428,883,878,1920,3273,29456,29482,29513,29544,29513,1318,1212,1762,1393,2179,3014,1234,1252,997,979,1384,1595,29302,29487
29474,6398,2162,1656,852,1353,729,1335,1388,896,874,1889,3238,29557,29460,29416,29425,29425,1318,1177,1749,1401,2175,3023,1217,1234,984,979,1445,1555,29452,29482
29540,6363,2162,1621,878,1296,733,1335,1432,887,856,1889,3234,29496,29443,29346,29390,29377,1322,1173,1744,1393,2153,3005,1217,1226,1019,975,1428,1573,29496,29443
29469,6398,2153,1630,848,1287,729,1322,1450,852,848,1902,3247,29438,29399,29337,29298,29390,1327,1164,1762,1357,2184,3019,1221,1208,1032,993,1437,1582,29456,29504
29518,6350,2148,1652,874,1309,694,1318,1458,914,856,1902,3234,29403,29430,29381,29434,29399,1353,1199,1792,1384,2131,3032,1248,1208,988,1019,1437,1577,29518,29526
29509,6385,2179,1643,892,1270,733,1331,1406,874,883,1911,3256,29487,29425,29390,29373,29438,1327,1133,1797,1401,2148,3058,1208,1212,993,975,1454,1595,29460,29447
29491,6380,2126,1630,856,1340,703,1344,1384,896,896,1902,3234,29469,29443,29359,29395,29452,1340,1164,1823,1388,2179,3032,1248,1190,1019,984,1476,1568,29421,29513
29443,6358,2188,1643,870,1313,720,1366,1397,839,852,1929,3234,29465,29408,29381,29377,29465,1340,1142,1779,1384,2162,3014,1252,1186,1001,931,1454,1590,29496,29496
29487,6372,2122,1634,843,1344,755,1296,1432,883,839,1894,3251,29465,29500,29377,29395,29434,1353,1186,1770,1384,2170,3058,1252,1212,1001,958,1458,1568,29421,29474
29491,6411,2135,1625,852,1322,760,1291,1463,848,830,1889,3243,29504,29412,29438,29390,29447,1335,1164,1779,1415,2192,3019,1261,1217,979,979,1423,1533,29469,29474
29513,6354,2153,1621,843,1309,742,1313,1397,861,856,1911,3238,29522,29421,29403,29425,29430,1283,1182,1762,1366,2148,3027,1256,1195,1019,993,1428,1590,29465,29513
29491,6363,2153,1643,839,1291,738,1318,1415,883,896,1898,3229,29430,29469,29465,29496,29443,1322,1151,1788,1353,2170,3023,1226,1226,1032,975,1437,1564,29434,29487
29500,6354,2157,1656,852,1318,711,1349,1445,874,870,1929,3216,29518,29390,29438,29373,29452,1327,1155,1775,1384,2166,3027,1212,1212,993,984,1450,1573,29425,29526
29438,6407,2144,1625,843,1291,685,1313,1406,883,878,1911,3229,29478,29500,29416,29482,29504,1331,1190,1792,1393,2140,3005,1239,1230,997,988,1437,1599,29373,29430
29438,6376,2166,1617,856,1305,733,1309,1397,834,830,1872,3221,29425,29487,29395,29438,29509,1300,1138,1784,1349,2188,3019,1239,1217,984,966,1423,1573,29460,29430
29504,6354,2148,1643,896,1305,725,1327,1458,865,839,1863,3225,29496,29469,29443,29412,29452,1327,1186,1779,1406,2219,3027,1217,1208,984,975,1410,1577,29504,29540
29513,6385,2140,1661,852,1305,711,1362,1432,870,900,1872,3234,29452,29443,29368,29425,29452,1331,1177,1784,1357,2166,3032,1221,1226,1006,936,1454,1546,29386,29496
29544,6402,2197,1647,883,1331,755,1256,1432,896,892,1951,3247,29491,29504,29416,29430,29465,1371,1177,1801,1371,2214,3045,1217,1199,1037,962,1441,1551,29487,29509
29491,6380,2188,1665,883,1313,738,1313,1445,812,874,1898,3208,29478,29469,29403,29377,29456,1331,1164,1801,1445,2153,3027,1274,1234,1019,949,1406,1542,29469,29544
29557,6389,2153,1643,848,1322,707,1327,1428,918,852,1924,3221,29482,29509,29408,29416,29482,1313,1160,1749,1362,2157,3019,1230,1190,984,988,1437,1564,29500,29496
29474,6380,2188,1621,874,1300,742,1270,1410,848,887,1911,3256,29526,29491,29425,29425,29474,1327,1195,1779,1406,2175,3054,1226,1190,997,966,1428,1590,29438,29504
29548,6367,2157,1639,848,1318,720,1327,1401,834,861,1946,3221,29452,29460,29452,29434,29469,1296,1173,1770,1362,2188,3045,1252,1226,1028,962,1415,1577,29566,29544
29487,6363,2148,1608,843,1327,720,1313,1410,909,883,1937,3216,29438,29456,29381,29390,29456,1344,1142,1740,1401,2140,3049,1221,1217,1006,984,1428,1546,29452,29522
29496,6385,2157,1617,861,1318,707,1327,1432,817,883,1933,3234,29518,29487,29447,29474,29456,1349,1190,1757,1397,2175,3001,1283,1195,1015,971,1454,1573,29443,29535
29548,6380,2153,1630,861,1291,738,1322,1463,883,852,1894,3212,29487,29443,29359,29408,29482,1344,1190,1757,1388,2192,3041,1221,1243,988,988,1432,1538,29491,29504
29500,6380,2140,1665,887,1309,707,1322,1419,852,861,1894,3243,29500,29504,29430,29399,29513,1327,1168,1810,1379,2175,3001,1239,1182,979,984,1406,1582,29443,29540
29487,6332,2162,1612,834,1300,733,1305,1441,874,812,1898,3208,29456,29438,29399,29403,29430,1300,1182,1753,1349,2144,3014,1230,1173,988,944,1467,1551,29421,29522
29531,6398,2157,1621,834,1335,755,1335,1428,900,852,1911,3234,29447,29465,29386,29373,29478,1313,1155,1749,1397,2153,3005,1252,1221,971,979,1423,1573,29452,29443
29487,6407,2153,1665,931,1318,716,1349,1397,883,852,1889,3265,29452,29452,29421,29395,29460,1344,1168,1775,1357,2148,3014,1274,1204,1001,962,1450,1529,29456,29513
29548,6380,2175,1625,874,1331,720,1309,1410,887,892,1898,3229,29482,29478,29399,29364,29469,1353,1164,1788,1379,2184,3005,1221,1221,1019,966,1432,1516,29522,29544
29522,6385,2188,1652,834,1313,689,1322,1432,865,834,1929,3287,29496,29491,29395,29408,29522,1296,1173,1770,1397,2175,3001,1221,1186,984,944,1458,1533,29443,29562
29487,6363,2144,1665,870,1305,742,1331,1410,843,839,1929,3203,29500,29447,29381,29368,29491,1318,1138,1766,1393,2188,3014,1221,1186,988,936,1419,1546,29487,29531
29478,6389,2162,1612,874,1327,720,1305,1423,887,826,1933,3260,29474,29504,29443,29408,29496,1366,1177,1766,1384,2144,3023,1217,1195,979,979,1454,1542,29496,29513
29509,6372,2206,1665,843,1313,720,1318,1450,892,874,1911,3216,29509,29460,29412,29438,29482,1322,1164,1779,1410,2170,3036,1221,1226,1006,949,1454,1564,29425,29469
29478,6380,2157,1625,892,1300,689,1327,1393,922,821,1889,3208,29531,29482,29390,29408,29504,1322,1182,1770,1415,2206,3032,1256,1221,1054,988,1467,1568,29478,29474
29544,6398,2162,1661,865,1313,703,1300,1437,848,870,1902,3234,29496,29509,29416,29390,29465,1340,1182,1757,1375,2179,3027,1226,1252,997,979,1397,1573,29509,29509
29452,6367,2210,1647,878,1362,725,1335,1437,843,826,1916,3221,29465,29504,29430,29390,29522,1335,1239,1792,1410,2153,3005,1243,1221,1010,988,1467,1582,29403,29443
29509,6372,2140,1647,918,1270,707,1349,1423,887,865,1937,3225,29491,29487,29421,29399,29491,1353,1164,1749,1318,2184,2983,1248,1199,958,984,1388,1560,29452,29482
29465,6354,2192,1643,878,1335,755,1313,1428,896,909,1942,3256,29478,29553,29395,29465,29496,1353,1168,1740,1384,2162,3027,1248,1221,984,975,1410,1617,29482,29456
29504,6380,2179,1647,870,1322,725,1353,1428,870,843,1898,3208,29351,29408,29241,29315,29474,1327,1168,1784,1375,2175,3041,1252,1230,1023,953,1458,1546,29460,29478
29526,6367,2153,1621,883,1327,707,1313,1437,900,874,1929,3229,29487,29509,29346,29368,29482,1344,1186,1762,1353,2162,3036,1182,1151,975,1015,1458,1542,29421,29491
29518,6332,2214,1612,861,1291,747,1322,1445,826,892,1907,3251,29482,29456,29425,29421,29496,1331,1173,1775,1406,2162,3054,1234,1239,975,975,1432,1568,29474,29548
29482,6385,2162,1639,839,1327,711,1331,1458,852,856,1933,3251,29496,29478,29386,29359,29526,1327,1190,1766,1371,2179,3023,1252,1212,993,953,1415,1560,29487,29487
29548,6398,2140,1625,839,1327,729,1305,1476,843,843,1916,3234,29487,29513,29474,29403,29482,1335,1151,1779,1335,2188,3036,1212,1226,1006,971,1467,1573,29447,29544
29469,6376,2170,1647,852,1309,716,1309,1419,878,865,1894,3221,29438,29474,29337,29395,29447,1340,1173,1810,1375,2188,3049,1239,1265,997,966,1441,1573,29447,29496
29504,6363,2166,1661,878,1344,742,1313,1423,861,874,1894,3269,29465,29478,29447,29430,29474,1335,1195,1814,1375,2162,3036,1248,1182,988,962,1450,1577,29460,29544
29491,6372,2175,1656,870,1309,707,1344,1423,834,848,1929,3216,29478,29465,29359,29364,29478,1313,1125,1762,1327,2157,3036,1199,1182,997,949,1437,1573,29522,29548
29509,6376,2157,1643,865,1305,764,1340,1432,909,865,1894,3225,29509,29482,29386,29443,29504,1340,1186,1784,1371,2157,3010,1234,1182,1023,993,1463,1542,29487,29491
29496,6385,2140,1639,848,1287,725,1335,1388,848,883,1885,3256,29434,29434,29346,29337,29456,1335,1186,1788,1349,2184,3036,1217,1217,993,949,1467,1582,29509,29531
29513,6380,2179,1647,843,1313,729,1318,1454,856,834,1894,3229,29443,29487,29403,29359,29474,1309,1173,1779,1401,2179,3027,1243,1177,962,927,1428,1551,29456,29513
29509,6402,2170,1625,861,1322,729,1291,1437,874,887,1898,3234,29478,29509,29377,29381,29465,1318,1155,1806,1384,2157,3027,1217,1230,1015,966,1428,1577,29438,29469
29434,6376,2184,1617,852,1313,698,1313,1454,896,852,1911,3247,29412,29443,29412,29368,29491,1305,1160,1757,1344,2170,3067,1221,1234,966,975,1423,1560,29430,29465
29509,6367,2192,1656,896,1291,738,1322,1406,861,878,1933,3216,29504,29460,29425,29346,29531,1349,1190,1788,1362,2140,3014,1234,1239,1001,962,1450,1573,29425,29553
29469,6402,2162,1669,848,1283,733,1309,1423,892,852,1885,3265,29474,29456,29377,29408,29465,1353,1204,1770,1366,2192,3032,1226,1204,958,953,1445,1546,29399,29465
29465,6372,2144,1678,878,1318,733,1296,1458,870,883,1907,3234,29504,29474,29373,29386,29504,1366,1195,1762,1379,2144,3058,1243,1204,997,962,1445,1555,29504,29518
29438,6389,2179,1669,874,1318,725,1305,1450,900,852,1955,3221,29509,29482,29373,29412,29496,1375,1199,1775,1428,2157,3049,1248,1221,966,940,1476,1582,29390,29487
29496,6380,2179,1669,870,1291,694,1305,1441,834,830,1920,3234,29491,29500,29381,29434,29491,1327,1173,1766,1366,2192,3001,1252,1204,979,958,1472,1564,29452,29513
29504,6385,2170,1647,874,1291,685,1274,1472,887,839,1885,3216,29535,29447,29373,29359,29460,1344,1164,1766,1375,2126,3032,1239,1217,1006,944,1441,1564,29504,29474
29513,6402,2175,1634,865,1349,716,1305,1384,892,870,1885,3221,29469,29496,29452,29403,29474,1335,1164,1749,1393,2192,3005,1243,1204,993,966,1450,1546,29430,29452
29465,6402,2179,1643,848,1265,729,1340,1437,843,856,1872,3256,29456,29469,29430,29395,29474,1327,1177,1819,1340,2153,3001,1243,1239,1001,993,1454,1551,29474,29469
29430,6389,2157,1674,861,1305,720,1291,1432,883,865,1880,3208,29469,29460,29377,29377,29487,1313,1195,1740,1393,2162,3005,1239,1221,1015,997,1454,1608,29386,29469
29518,6389,2166,1647,892,1305,694,1327,1410,865,848,1902,3265,29487,29456,29364,29408,29469,1300,1195,1784,1397,2170,3054,1313,1234,1010,1037,1516,1634,29518,29553
29491,6402,2175,1647,870,1305,755,1287,1406,883,861,1929,3212,29500,29478,29351,29399,29452,1353,1177,1775,1397,2153,3014,1274,1248,1028,1032,1529,1647,29425,29500
29500,6416,2184,1604,852,1335,711,1388,1397,861,856,1911,3238,29482,29452,29430,29381,29456,1340,1204,1779,1366,2153,3062,1283,1278,1045,1028,1472,1617,29390,29557
29504,6354,2170,1625,870,1344,720,1331,1454,883,848,1898,3212,29438,29513,29408,29368,29443,1335,1195,1792,1432,2175,3067,1300,1195,979,1019,1419,1564,29474,29509
29544,6394,2162,1665,848,1313,716,1322,1428,896,874,1907,3203,29478,29491,29430,29425,29522,1327,1195,1788,1401,2175,3019,1217,1195,936,953,1437,1577,29460,29487
29509,6380,2166,1634,874,1287,711,1318,1375,874,848,1907,3234,29474,29452,29373,29368,29474,1357,1151,1770,1397,2118,3054,1221,1234,997,979,1441,1577,29460,29518
29526,6380,2148,1665,878,1322,733,1305,1454,874,852,1894,3229,29447,29504,29381,29447,29531,1362,1199,1770,1384,2162,3049,1265,1208,971,949,1428,1551,29438,29518
29491,6372,2184,1647,848,1287,725,1366,1428,874,883,1894,3203,29509,29504,29364,29390,29478,1318,1177,1762,1393,2184,3014,1195,1217,993,936,1415,1590,29425,29548
29544,6367,2197,1661,870,1291,720,1283,1406,861,856,1911,3247,29452,29482,29399,29430,29491,1362,1160,1722,1366,2170,3019,1217,1217,979,940,1441,1568,29465,29540
29509,6411,2179,1652,874,1313,720,1327,1437,874,856,1872,3194,29474,29531,29412,29399,29496,1331,1186,1766,1393,2179,3041,1221,1195,1006,975,1428,1586,29478,29526
29553,6367,2144,1634,856,1322,738,1318,1428,896,870,1898,3225,29531,29456,29408,29438,29513,1366,1195,1801,1388,2153,3054,1256,1208,971,984,1401,1586,29412,29491
29408,6402,2166,1639,870,1309,725,1327,1450,905,830,1911,3229,29478,29478,29478,29487,29482,1353,1217,1744,1371,2184,3014,1261,1226,997,979,1415,1595,29416,29487
29447,6398,2166,1661,865,1344,707,1340,1432,896,870,1889,3208,29430,29474,29482,29509,29474,1379,1186,1810,1375,2170,3045,1243,1190,1015,962,1423,1555,29210,29416
29513,6389,2162,1625,865,1300,751,1291,1432,896,865,1907,3229,29491,29452,29443,29395,29540,1322,1160,1784,1366,2170,3054,1239,1226,971,966,1450,1568,29478,29522
29465,6380,2179,1608,870,1318,720,1296,1441,892,874,1942,3216,29504,29504,29438,29412,29509,1313,1186,1757,1384,2148,3014,1252,1208,997,966,1437,1582,29403,29509
29557,6398,2113,1643,856,1322,711,1313,1401,900,870,1933,3225,29425,29469,29241,29302,29412,1349,1138,1797,1393,2162,3049,1243,1204,962,979,1454,1555,29500,29482
29535,6372,2157,1634,878,1305,720,1340,1406,905,856,1916,3225,29491,29443,29399,29438,29535,1335,1173,1797,1384,2153,3058,1221,1217,1010,1001,1393,1590,29447,29553
29487,6380,2148,1639,856,1305,738,1335,1432,848,826,1885,3243,29491,29504,29412,29438,29469,1344,1142,1779,1357,2140,3049,1239,1177,997,1006,1432,1546,29509,29469
29513,6385,2140,1617,856,1291,716,1331,1428,856,852,1916,3229,29482,29456,29386,29364,29474,1322,1190,1770,1362,2192,2997,1265,1239,1045,1010,1441,1538,29478,29526
29469,6407,2162,1621,874,1335,711,1344,1401,878,874,1911,3251,29513,29456,29438,29443,29469,1331,1177,1744,1401,2157,3067,1226,1234,988,984,1441,1582,29416,29425
29509,6376,2162,1643,830,1300,733,1344,1437,878,870,1916,3203,29478,29452,29416,29395,29465,1335,1212,1762,1419,2118,3010,1252,1234,1032,1010,1458,1590,29482,29496
29509,6372,2140,1665,843,1309,703,1300,1388,883,900,1920,3234,29504,29491,29342,29403,29487,1331,1173,1735,1375,2184,3027,1230,1217,1028,984,1437,1595,29421,29531
29500,6394,2184,1634,852,1335,711,1291,1428,874,865,1937,3247,29496,29500,29421,29408,29408,1322,1168,1775,1393,2157,3019,1287,1239,997,988,1485,1665,29478,29513
29522,6389,2175,1665,870,1287,720,1353,1410,861,874,1911,3238,29456,29478,29359,29311,29452,1344,1190,1775,1379,2153,3049,1274,1265,1019,979,1489,1647,29377,29526
29531,6398,2219,1630,870,1313,685,1340,1423,856,856,1902,3247,29526,29460,29403,29434,29443,1327,1186,1770,1384,2175,2983,1261,1296,1032,993,1498,1617,29425,29504
29500,6345,2201,1634,865,1296,738,1296,1458,856,826,1902,3247,29460,29474,29403,29421,29438,1362,1182,1832,1393,2144,3023,1296,1226,1010,988,1441,1590,29408,29465
29509,6380,2157,1678,834,1309,729,1331,1384,839,839,1872,3203,29487,29460,29438,29438,29482,1309,1138,1753,1384,2179,3049,1256,1261,1010,1010,1454,1612,29416,29496
29469,6372,2157,1634,870,1283,711,1300,1397,870,865,1889,3221,29500,29460,29408,29390,29487,1291,1186,1770,1415,2153,3036,1283,1274,1063,993,1502,1617,29416,29509
29491,6376,2223,1621,870,1327,738,1287,1423,870,883,1929,3221,29491,29491,29443,29399,29443,1349,1142,1757,1344,2157,3001,1274,1278,1050,1028,1507,1625,29438,29522
29452,6380,2170,1652,883,1300,698,1322,1463,865,852,1889,3229,29469,29408,29377,29381,29399,1322,1160,1779,1393,2122,3019,1291,1248,1072,1001,1520,1590,29496,29518
29531,6372,2232,1630,861,1296,764,1331,1437,856,909,1924,3216,29513,29487,29434,29373,29452,1375,1160,1775,1371,2131,3032,1291,1291,993,1010,1494,1643,29395,29438
29478,6407,2188,1630,839,1283,676,1291,1428,856,856,1916,3212,29474,29434,29447,29337,29482,1322,1177,1744,1397,2184,3032,1287,1234,966,949,1472,1608,29478,29496
29518,6376,2131,1643,870,1309,720,1309,1423,870,887,1889,3216,29496,29425,29412,29452,29425,1327,1168,1749,1379,2188,3014,1261,1182,979,949,1428,1546,29447,29522
29487,6372,2109,1625,799,1305,711,1331,1397,870,878,1889,3216,29443,29434,29416,29390,29408,1300,1146,1779,1423,2166,3005,1217,1160,975,958,1401,1564,29456,29513
29504,6385,2153,1639,843,1327,698,1309,1432,874,883,1889,3208,29447,29421,29355,29412,29381,1327,1151,1770,1388,2135,3027,1226,1199,988,966,1410,1586,29399,29491
29504,6385,2179,1639,852,1291,711,1331,1445,834,826,1902,3229,29509,29456,29425,29434,29460,1327,1142,1788,1362,2140,3045,1195,1204,1028,971,1454,1551,29460,29496
29553,6376,2175,1630,865,1313,742,1349,1423,865,892,1880,3243,29456,29425,29395,29386,29443,1362,1173,1749,1388,2166,3019,1256,1186,971,949,1419,1538,29456,29522
29496,6350,2166,1669,874,1335,707,1340,1441,914,852,1854,3199,29518,29447,29430,29456,29482,1296,1199,1784,1406,2166,3005,1226,1199,979,993,1432,1560,29496,29518
29540,6402,2153,1639,856,1309,720,1362,1454,883,878,1898,3225,29482,29447,29399,29425,29390,1274,1138,1753,1362,2192,3023,1243,1212,1001,971,1423,1573,29474,29518
29535,6389,2197,1608,892,1331,769,1327,1432,878,830,1916,3216,29469,29416,29408,29390,29416,1357,1146,1797,1366,2166,3014,1265,1239,1019,984,1406,1573,29438,29504
29496,6345,2179,1612,874,1322,716,1331,1406,861,848,1898,3229,29469,29416,29403,29443,29386,1344,1173,1757,1362,2166,3019,1243,1217,984,936,1467,1551,29412,29540
29491,6398,2192,1669,865,1278,742,1327,1406,883,870,1889,3243,29500,29504,29469,29412,29412,1309,1151,1762,1375,2179,3001,1243,1243,966,993,1419,1573,29430,29496
29518,6398,2153,1665,812,1305,694,1331,1406,865,834,1894,3225,29456,29416,29412,29399,29416,1362,1168,1770,1344,2144,3005,1270,1199,1006,979,1445,1555,29447,29500
29509,6380,2162,1630,883,1331,725,1305,1410,905,883,1907,3221,29491,29430,29408,29421,29434,1309,1168,1766,1357,2188,2983,1234,1195,1001,953,1432,1529,29456,29452
29412,6376,2175,1647,861,1362,707,1357,1401,896,843,1898,3234,29456,29438,29491,29509,29460,1327,1173,1770,1375,2170,3001,1221,1234,1001,971,1428,1568,29381,29487
29548,6363,2144,1665,856,1300,755,1291,1401,900,856,1894,3225,29513,29438,29381,29395,29482,1318,1195,1753,1371,2175,3001,1248,1190,1006,988,1428,1538,29395,29500
29522,6385,2162,1652,900,1291,716,1327,1441,839,834,1907,3251,29500,29465,29359,29416,29469,1322,1199,1766,1371,2162,3019,1239,1195,997,975,1432,1577,29452,29535
29548,6394,2148,1639,896,1322,694,1313,1384,883,883,1858,3216,29465,29491,29412,29425,29456,1331,1182,1779,1384,2197,3001,1234,1186,997,953,1437,1577,29408,29460
29509,6363,2175,1634,861,1322,725,1322,1423,839,865,1885,3225,29491,29456,29478,29421,29465,1313,1186,1784,1357,2175,3023,1283,1208,1015,949,1415,1599,29425,29526
29509,6363,2131,1652,830,1305,755,1327,1423,848,830,1902,3238,29474,29460,29416,29399,29430,1331,1177,1770,1379,2131,3032,1256,1199,1019,962,1441,1568,29416,29478
29482,6394,2166,1647,892,1305,716,1313,1450,874,861,1924,3247,29496,29430,29395,29443,29469,1327,1160,1784,1375,2170,3010,1261,1186,979,918,1454,1560,29469,29544
29518,6398,2170,1643,874,1274,720,1313,1432,883,848,1894,3243,29491,29443,29403,29421,29482,1322,1177,1735,1410,2153,3023,1234,1217,984,971,1441,1608,29443,29509
29540,6376,2175,1656,830,1300,742,1322,1419,874,874,1876,3225,29535,29500,29460,29408,29452,1322,1173,1749,1393,2179,3023,1234,1208,988,958,1432,1568,29373,29491
29513,6376,2184,1661,852,1305,725,1335,1437,887,861,1911,3221,29469,29443,29342,29395,29469,1322,1173,1810,1410,2157,3045,1204,1195,971,979,1419,1586,29416,29491
29522,6380,2135,1656,848,1327,742,1322,1419,892,865,1907,3225,29496,29434,29390,29416,29469,1357,1195,1744,1379,2135,3001,1243,1234,1006,966,1441,1520,29425,29509
29509,6437,2166,1652,870,1322,707,1309,1397,896,856,1924,3256,29478,29452,29443,29395,29434,1344,1182,1775,1410,2197,2979,1234,1204,1001,971,1432,1573,29482,29518
29399,6394,2166,1647,870,1327,703,1300,1432,900,834,1902,3229,29513,29522,29535,29509,29509,1318,1160,1775,1401,2188,3041,1252,1243,979,949,1397,1560,29364,29438
29518,6380,2175,1625,848,1296,707,1318,1428,861,874,1911,3243,29500,29416,29416,29399,29408,1344,1146,1770,1384,2192,3023,1274,1265,1041,971,1445,1568,29373,29557
29395,6372,2179,1617,878,1300,733,1313,1410,870,870,1937,3216,29509,29430,29500,29456,29526,1344,1151,1727,1393,2153,3049,1283,1252,993,1006,1516,1652,29351,29403
29535,6376,2148,1621,892,1300,694,1331,1450,896,874,1889,3221,29509,29421,29460,29460,29403,1340,1155,1762,1388,2170,3001,1252,1243,1094,993,1485,1582,29513,29509
